name,size,type,alignment,languages,ac,hp,cr,speed,swim,fly,climb,burrow,passive_perception,darkvision,truesight,tremorsense,blindsight,strength,str_mod,dex,dex_mod,con,con_mod,intel,int_mod,wis,wis_mod,cha,cha_mod,str_save,dex_save,con_save,int_save,wis_save,cha_save,history,perception,stealth,persuasion,insight,deception,arcana,religion,acrobatics,athletics,intimidation,senses,attributes,actions,legendary_actions,legendary,source
rug-of-smothering,large,construct,unaligned,none,12,33,2,10,0,0,0,0,6,0,0,0,60,17,3,14,2,10,0,1,-5,3,-4,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 60 ft. (blind beyond this radius), passive Perception 6","Antimagic Susceptibility. The rug is incapacitated while in the area of an antimagic field. If targeted by dispel magic, the rug must succeed on a Constitution saving throw against the caster's spell save DC or fall unconscious for 1 minute. | Damage Transfer. While it is grappling a creature, the rug takes only half the damage dealt to it, and the creature grappled by the rug takes the other half. | False Appearance. While the rug remains motionless, it is indistinguishable from a normal rug. | ","Smother. Melee Weapon Attack: +5 to hit, reach 5 ft., one Medium or smaller creature. Hit: The creature is grappled (escape DC 13). Until this grapple ends, the target is restrained, blinded, and at risk of suffocating, and the rug can't smother another target. In addition, at the start of each of the target's turns, the target takes 10 (2d6 + 3) bludgeoning damage.",none,0,Monster Manual (SRD)
rust-monster,medium,monstrosity,unaligned,none,14,27,0.5,40,0,0,0,0,11,60,0,0,0,13,1,12,1,13,1,2,-4,13,1,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 11","Iron Scent. The rust monster can pinpoint, by scent, the location of ferrous metal within 30 feet of it. | Rust Metal. Any nonmagical weapon made of metal that hits the rust monster corrodes. After dealing damage, the weapon takes a permanent and cumulative -1 penalty to damage rolls. If its penalty drops to -5, the weapon is destroyed. Nonmagical ammunition made of metal that hits the rust monster is destroyed after dealing damage. | ","Bite. Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 5 (1d8 + 1) piercing damage. | Antennae. The rust monster corrodes a nonmagical ferrous metal object it can see within 5 feet of it. If the object isn't being worn or carried, the touch destroys a 1-foot cube of it. If the object is being worn or carried by a creature, the creature can make a DC 11 Dexterity saving throw to avoid the rust monster's touch. If the object touched is either metal armor or a metal shield being worn or carried, its takes a permanent and cumulative -1 penalty to the AC it offers. Armor reduced to an AC of 10 or a shield that drops to a +0 bonus is destroyed. If the object touched is a held metal weapon, it rusts as described in the Rust Metal trait.",none,0,Monster Manual (SRD)
saber-toothed-tiger,large,beast,unaligned,none,12,52,2,40,0,0,0,0,13,0,0,0,0,18,4,14,2,15,2,3,-4,12,1,8,-1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,passive Perception 13,"Keen Smell. The tiger has advantage on Wisdom (Perception) checks that rely on smell. | Pounce. If the tiger moves at least 20 feet straight toward a creature and then hits it with a claw attack on the same turn, that target must succeed on a DC 14 Strength saving throw or be knocked prone. If the target is prone, the tiger can make one bite attack against it as a bonus action. | ","Bite. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 10 (1d10 + 5) piercing damage. | Claw. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 12 (2d6 + 5) slashing damage.",none,0,Monster Manual (SRD)
sahuagin,medium,humanoid (sahuagin),lawful evil,Sahuagin,12,22,0.5,30,40,0,0,0,15,120,0,0,0,13,1,11,0,12,1,12,1,13,1,9,-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"darkvision 120 ft., passive Perception 15","Blood Frenzy. The sahuagin has advantage on melee attack rolls against any creature that doesn't have all its hit points. | Limited Amphibiousness. The sahuagin can breathe air and water, but it needs to be submerged at least once every 4 hours to avoid suffocating. | Shark Telepathy. The sahuagin can magically command any shark within 120 feet of it, using a limited telepathy. | ","Multiattack. The sahuagin makes two melee attacks: one with its bite and one with its claws or spear. | Bite. Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 1) piercing damage. | Claws. Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 1) slashing damage. | Spear. Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 4 (1d6 + 1) piercing damage, or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.",none,0,Monster Manual (SRD)
salamander,large,elemental,neutral evil,Ignan,15,90,5,30,0,0,0,0,10,60,0,0,0,18,4,14,2,15,2,11,0,10,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 10",Heated Body. A creature that touches the salamander or hits it with a melee attack while within 5 feet of it takes 7 (2d6) fire damage. | Heated Weapons. Any metal melee weapon the salamander wields deals an extra 3 (1d6) fire damage on a hit (included in the attack). | ,"Multiattack. The salamander makes two attacks: one with its spear and one with its tail. | Spear. Melee or Ranged Weapon Attack: +7 to hit, reach 5 ft. or range 20 ft./60 ft., one target. Hit: 11 (2d6 + 4) piercing damage, or 13 (2d8 + 4) piercing damage if used with two hands to make a melee attack, plus 3 (1d6) fire damage. | Tail. Melee Weapon Attack: +7 to hit, reach 10 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage plus 7 (2d6) fire damage, and the target is grappled (escape DC 14). Until this grapple ends, the target is restrained, the salamander can automatically hit the target with its tail, and the salamander can't make tail attacks against other targets.",none,0,Monster Manual (SRD)
satyr,medium,fey,chaotic neutral,"Common, Elvish, Sylvan",14,31,0.5,40,0,0,0,0,12,0,0,0,0,12,1,16,3,11,0,12,1,10,0,14,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,passive Perception 12,Magic Resistance. The satyr has advantage on saving throws against spells and other magical effects. | ,"Ram. Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 6 (2d4 + 1) bludgeoning damage. | Shortsword. Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) piercing damage. | Shortbow. Ranged Weapon Attack: +5 to hit, range 80/320 ft., one target. Hit: 6 (1d6 + 3) piercing damage.",none,0,Monster Manual (SRD)
scorpion,tiny,beast,unaligned,none,11,1,0,10,0,0,0,0,9,0,0,0,10,2,-4,11,0,8,-1,1,-5,8,-1,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 10 ft., passive Perception 9",,"Sting. Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. Hit: 1 piercing damage, and the target must make a DC 9 Constitution saving throw, taking 4 (1d8) poison damage on a failed save, or half as much damage on a successful one.",none,0,Monster Manual (SRD)
scout,medium,humanoid (any race),any alignment,any one language (usually Common),13,16,0.5,30,0,0,0,0,15,0,0,0,0,11,0,14,2,12,1,11,0,13,1,11,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,passive Perception 15,Keen Hearing and Sight. The scout has advantage on Wisdom (Perception) checks that rely on hearing or sight. | ,"Multiattack. The scout makes two melee attacks or two ranged attacks. | Shortsword. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. | Longbow. Ranged Weapon Attack: +4 to hit, ranged 150/600 ft., one target. Hit: 6 (1d8 + 2) piercing damage.",none,0,Monster Manual (SRD)
sea-hag,medium,fey,chaotic evil,"Aquan, Common, Giant",14,52,2,30,40,0,0,0,11,60,0,0,0,16,3,13,1,16,3,12,1,12,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 11","Amphibious. The hag can breathe air and water. | Horrific Appearance. Any humanoid that starts its turn within 30 feet of the hag and can see the hag's true form must make a DC 11 Wisdom saving throw. On a failed save, the creature is frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, with disadvantage if the hag is within line of sight, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the hag's Horrific Appearance for the next 24 hours. Unless the target is surprised or the revelation of the hag's true form is sudden, the target can avert its eyes and avoid making the initial saving throw. Until the start of its next turn, a creature that averts its eyes has disadvantage on attack rolls against the hag. | ","Claws. Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage. | Death Glare. The hag targets one frightened creature she can see within 30 feet of her. If the target can see the hag, it must succeed on a DC 11 Wisdom saving throw against this magic or drop to 0 hit points. | Illusory Appearance. The hag covers herself and anything she is wearing or carrying with a magical illusion that makes her look like an ugly creature of her general size and humanoid shape. The effect ends if the hag takes a bonus action to end it or if she dies. The changes wrought by this effect fail to hold up to physical inspection. For example, the hag could appear to have no claws, but someone touching her hand might feel the claws. Otherwise, a creature must take an action to visually inspect the illusion and succeed on a DC 16 Intelligence (Investigation) check to discern that the hag is disguised.",none,0,Monster Manual (SRD)
sea-horse,tiny,beast,unaligned,none,11,1,0,0,20,0,0,0,10,0,0,0,0,1,-5,12,1,8,-1,1,-5,10,0,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passive Perception 10,Water Breathing. The sea horse can breathe only underwater.,,none,0,Monster Manual (SRD)
shadow,medium,undead,chaotic evil,none,12,16,0.5,40,0,0,0,0,10,60,0,0,0,6,-2,14,2,13,1,6,-2,10,0,8,-1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 10","Amorphous. The shadow can move through a space as narrow as 1 inch wide without squeezing. | Shadow Stealth. While in dim light or darkness, the shadow can take the Hide action as a bonus action. | Sunlight Weakness. While in sunlight, the shadow has disadvantage on attack rolls, ability checks, and saving throws. | ","Strength Drain. Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 9 (2d6 + 2) necrotic damage, and the target's Strength score is reduced by 1d4. The target dies if this reduces its Strength to 0. Otherwise, the reduction lasts until the target finishes a short or long rest. If a non-evil humanoid dies from this attack, a new shadow rises from the corpse 1d4 hours later.",none,0,Monster Manual (SRD)
shambling-mound,large,plant,unaligned,none,15,136,5,20,20,0,0,0,10,0,0,0,60,18,4,8,-1,16,3,5,-3,10,0,5,-3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"blindsight 60 ft. (blind beyond this radius), passive Perception 10","Lightning Absorption. Whenever the shambling mound is subjected to lightning damage, it takes no damage and regains a number of hit points equal to the lightning damage dealt. | ","Multiattack. The shambling mound makes two slam attacks. If both attacks hit a Medium or smaller target, the target is grappled (escape DC 14), and the shambling mound uses its Engulf on it. | Slam. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) bludgeoning damage. | Engulf. The shambling mound engulfs a Medium or smaller creature grappled by it. The engulfed target is blinded, restrained, and unable to breathe, and it must succeed on a DC 14 Constitution saving throw at the start of each of the mound's turns or take 13 (2d8 + 4) bludgeoning damage. If the mound moves, the engulfed target moves with it. The mound can have only one creature engulfed at a time.",none,0,Monster Manual (SRD)
shield-guardian,large,construct,unaligned,understands commands given in any language but can't speak,17,142,7,30,0,0,0,0,10,60,0,0,10,18,4,8,-1,18,4,7,-2,10,0,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 10 ft., darkvision 60 ft., passive Perception 10","Bound. The shield guardian is magically bound to an amulet. As long as the guardian and its amulet are on the same plane of existence, the amulet's wearer can telepathically call the guardian to travel to it, and the guardian knows the distance and direction to the amulet. If the guardian is within 60 feet of the amulet's wearer, half of any damage the wearer takes (rounded up) is transferred to the guardian. | Regeneration. The shield guardian regains 10 hit points at the start of its turn if it has at least 1 hit point. | Spell Storing. A spellcaster who wears the shield guardian's amulet can cause the guardian to store one spell of 4th level or lower. To do so, the wearer must cast the spell on the guardian. The spell has no effect but is stored within the guardian. When commanded to do so by the wearer or when a situation arises that was predefined by the spellcaster, the guardian casts the stored spell with any parameters set by the original caster, requiring no components. When the spell is cast or a new spell is stored, any previously stored spell is lost. | ","Multiattack. The guardian makes two fist attacks. | Fist. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage. | RE",none,0,Monster Manual (SRD)
shrieker,medium,plant,unaligned,none,5,13,0,0,0,0,0,0,6,0,0,0,30,1,-5,1,-5,10,0,1,-5,3,-4,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 30 ft. (blind beyond this radius), passive Perception 6","False Appearance. While the shrieker remains motionless, it is indistinguishable from an ordinary fungus. | RE","Shriek. When bright light or a creature is within 30 feet of the shrieker, it emits a shriek audible within 300 feet of it. The shrieker continues to shriek until the disturbance moves out of range and for 1d4 of the shrieker's turns afterward.",none,0,Monster Manual (SRD)
silver-dragon-wyrmling,medium,dragon,lawful good,Draconic,17,45,2,30,0,60,0,0,14,60,0,0,10,19,4,10,0,17,3,12,1,11,0,15,2,0,2,5,0,2,4,0,4,2,0,0,0,0,0,0,0,0,"blindsight 10 ft., darkvision 60 ft., passive Perception 14",,"Bite. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 9 (1d10 + 4) piercing damage. | Breath Weapons (Recharge 5-6). The dragon uses one of the following breath weapons. | Cold Breath. The dragon exhales an icy blast in a 15-foot cone. Each creature in that area must make a DC 13 Constitution saving throw, taking 18 (4d8) cold damage on a failed save, or half as much damage on a successful one. | Paralyzing Breath. The dragon exhales paralyzing gas in a 15-foot cone. Each creature in that area must succeed on a DC 13 Constitution saving throw or be paralyzed for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",none,0,Monster Manual (SRD)
skeleton,medium,undead,lawful evil,understands the languages it knew in life but can't speak,13,13,0.25,30,0,0,0,0,9,60,0,0,0,10,0,14,2,15,2,6,-2,8,-1,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 9",,"Shortsword. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. | Shortbow. Ranged Weapon Attack: +4 to hit, range 80/320 ft., one target. Hit: 5 (1d6 + 2) piercing damage.",none,0,Monster Manual (SRD)
smoke-mephit,small,elemental,neutral evil,"Auran, Ignan",12,22,0.25,30,0,30,0,0,12,60,0,0,0,6,-2,14,2,12,1,10,0,10,0,11,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 12","Death Burst. When the mephit dies, it leaves behind a cloud of smoke that fills a 5-foot-radius sphere centered on its space. The sphere is heavily obscured. Wind disperses the cloud, which otherwise lasts for 1 minute. | Innate Spellcasting (1/Day). The mephit can innately cast dancing lights, requiring no material components. Its innate spellcasting ability is Charisma. | ","Claws. Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 4 (1d4 + 2) slashing damage. | Cinder Breath (Recharge 6). The mephit exhales a 15-foot cone of smoldering ash. Each creature in that area must succeed on a DC 10 Dexterity saving throw or be blinded until the end of the mephit's next turn.",none,0,Monster Manual (SRD)
solar,large,celestial,lawful good,"all, telepathy 120 ft.",21,243,21,50,0,150,0,0,24,0,120,0,0,26,8,22,6,26,8,25,7,25,7,30,1,0,0,0,14,14,17,0,14,0,0,0,0,0,0,0,0,0,"truesight 120 ft., passive Perception 24","Angelic Weapons. The solar's weapon attacks are magical. When the solar hits with any weapon, the weapon deals an extra 6d8 radiant damage (included in the attack). | Divine Awareness. The solar knows if it hears a lie. | Innate Spellcasting. The solar's spellcasting ability is Charisma (spell save DC 25). It can innately cast the following spells, requiring no material components: | At will: detect evil and good, invisibility (self only) | 3/day each: blade barrier, dispel evil and good, resurrection | 1/day each: commune, control weather | Magic Resistance. The solar has advantage on saving throws against spells and other magical effects. | ","Multiattack. The solar makes two greatsword attacks. | Greatsword. Melee Weapon Attack: +15 to hit, reach 5 ft., one target. Hit: 22 (4d6 + 8) slashing damage plus 27 (6d8) radiant damage. | Slaying Longbow. Ranged Weapon Attack: +13 to hit, range 150/600 ft., one target. Hit: 15 (2d8 + 6) piercing damage plus 27 (6d8) radiant damage. If the target is a creature that has 100 hit points or fewer, it must succeed on a DC 15 Constitution saving throw or die. | Flying Sword. The solar releases its greatsword to hover magically in an unoccupied space within 5 feet of it. If the solar can see the sword, the solar can mentally command it as a bonus action to fly up to 50 feet and either make one attack against a target or return to the solar's hands. If the hovering sword is targeted by any effect, the solar is considered to be holding it. The hovering sword falls if the solar dies. | Healing Touch (4/Day). The solar touches another creature. The target magically regains 40 (8d8 + 4) hit points and is freed from any curse, disease, poison, blindness, or deafness. | ","The solar can take 3 legendary actions, choosing from the options below. Only one legendary action option can be used at a time and only at the end of another creature's turn. The solar regains spent legendary actions at the start of its turn. | Teleport. The solar magically teleports, along with any equipment it is wearing or carrying, up to 120 feet to an unoccupied space it can see. | Searing Burst (Costs 2 Actions). The solar emits magical, divine energy. Each creature of its choice in a 10-foot radius must make a DC 23 Dexterity saving throw, taking 14 (4d6) fire damage plus 14 (4d6) radiant damage on a failed save, or half as much damage on a successful one. | Blinding Gaze (Costs 3 Actions). The solar targets one creature it can see within 30 feet of it. If the target can see it, the target must succeed on a DC 15 Constitution saving throw or be blinded until magic such as the lesser restoration spell removes the blindness.",1,Monster Manual (SRD)
specter,medium,undead,chaotic evil,understands the languages it knew in life but can't speak,12,22,1,0,0,50,0,0,10,60,0,0,0,1,-5,14,2,11,0,10,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 10","Incorporeal Movement. The specter can move through other creatures and objects as if they were difficult terrain. It takes 5 (1d10) force damage if it ends its turn inside an object. | Sunlight Sensitivity. While in sunlight, the specter has disadvantage on attack rolls, as well as on Wisdom (Perception) checks that rely on sight. | ","Life Drain. Melee Spell Attack: +4 to hit, reach 5 ft., one creature. Hit: 10 (3d6) necrotic damage. The target must succeed on a DC 10 Constitution saving throw or its hit point maximum is reduced by an amount equal to the damage taken. This reduction lasts until the creature finishes a long rest. The target dies if this effect reduces its hit point maximum to 0.",none,0,Monster Manual (SRD)
spider,tiny,beast,unaligned,none,12,1,0,20,0,0,20,0,10,30,0,0,0,2,-4,14,2,8,-1,1,-5,10,0,2,-4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"darkvision 30 ft., passive Perception 10","Spider Climb. The spider can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check. | Web Sense. While in contact with a web, the spider knows the exact location of any other creature in contact with the same web. | Web Walker. The spider ignores movement restrictions caused by webbing. | ","Bite. Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 1 piercing damage, and the target must succeed on a DC 9 Constitution saving throw or take 2 (1d4) poison damage.",none,0,Monster Manual (SRD)
spirit-naga,large,monstrosity,chaotic evil,"Abyssal, Common",15,75,8,40,0,0,0,0,12,60,0,0,0,18,4,17,3,14,2,16,3,15,2,16,3,0,6,5,0,5,6,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 12","Rejuvenation. If it dies, the naga returns to life in 1d6 days and regains all its hit points. Only a wish spell can prevent this trait from functioning. | Spellcasting. The naga is a 10th-level spellcaster. Its spellcasting ability is Intelligence (spell save DC 14, +6 to hit with spell attacks), and it needs only verbal components to cast its spells. It has the following wizard spells prepared: | Cantrips (at will): mage hand, minor illusion, ray of frost | 1st level (4 slots): charm person, detect magic, sleep | 2nd level (3 slots): detect thoughts, hold person | 3rd level (3 slots): lightning bolt, water breathing | 4th level (3 slots): blight, dimension door | 5th level (2 slots): dominate person | ","Bite. Melee Weapon Attack: +7 to hit, reach 10 ft., one creature. Hit: 7 (1d6 + 4) piercing damage, and the target must make a DC 13 Constitution saving throw, taking 31 (7d8) poison damage on a failed save, or half as much damage on a successful one.",none,0,Monster Manual (SRD)
sprite,tiny,fey,neutral good,"Common, Elvish, Sylvan",15,2,0.25,10,0,40,0,0,13,0,0,0,0,3,-4,18,4,10,0,14,2,13,1,11,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,passive Perception 13,,"Longsword. Melee Weapon Attack: +2 to hit, reach 5 ft., one target. Hit: 1 slashing damage. | Shortbow. Ranged Weapon Attack: +6 to hit, range 40/160 ft., one target. Hit: 1 piercing damage, and the target must succeed on a DC 10 Constitution saving throw or become poisoned for 1 minute. If its saving throw result is 5 or lower, the poisoned target falls unconscious for the same duration, or until it takes damage or another creature takes an action to shake it awake. | Heart Sight. The sprite touches a creature and magically knows the creature's current emotional state. If the target fails a DC 10 Charisma saving throw, the sprite also knows the creature's alignment. Celestials, fiends, and undead automatically fail the saving throw. | Invisibility. The sprite magically turns invisible until it attacks or casts a spell, or until its concentration ends (as if concentrating on a spell). Any equipment the sprite wears or carries is invisible with it.",none,0,Monster Manual (SRD)
spy,medium,humanoid (any race),any alignment,any two languages,12,27,1,30,0,0,0,0,16,0,0,0,0,10,0,15,2,10,0,12,1,14,2,16,3,0,0,0,0,0,0,0,6,4,5,4,5,0,0,0,0,0,passive Perception 16,"Cunning Action. On each of its turns, the spy can use a bonus action to take the Dash, Disengage, or Hide action. | Sneak Attack (1/Turn). The spy deals an extra 7 (2d6) damage when it hits a target with a weapon attack and has advantage on the attack roll, or when the target is within 5 feet of an ally of the spy that isn't incapacitated and the spy doesn't have disadvantage on the attack roll. | ","Multiattack. The spy makes two melee attacks. | Shortsword. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. | Hand Crossbow. Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. Hit: 5 (1d6 + 2) piercing damage.",none,0,Monster Manual (SRD)
steam-mephit,small,elemental,neutral evil,"Aquan, Ignan",10,21,0.25,30,0,30,0,0,10,60,0,0,0,5,-3,11,0,10,0,11,0,10,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 10","Death Burst. When the mephit dies, it explodes in a cloud of steam. Each creature within 5 feet of the mephit must succeed on a DC 10 Dexterity saving throw or take 4 (1d8) fire damage. | Innate Spellcasting (1/Day). The mephit can innately cast blur, requiring no material components. Its innate spellcasting ability is Charisma. | ","Claws. Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. Hit: 2 (1d4) slashing damage plus 2 (1d4) fire damage. | Steam Breath (Recharge 6). The mephit exhales a 15-foot cone of scalding steam. Each creature in that area must succeed on a DC 10 Dexterity saving throw, taking 4 (1d8) fire damage on a failed save, or half as much damage on a successful one.",none,0,Monster Manual (SRD)
stirge,tiny,beast,unaligned,none,14,2,0.125,10,0,40,0,0,9,60,0,0,0,4,-3,16,3,11,0,2,-4,8,-1,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 9",,"Blood Drain. Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. Hit: 5 (1d4 + 3) piercing damage, and the stirge attaches to the target. While attached, the stirge doesn't attack. Instead, at the start of each of the stirge's turns, the target loses 5 (1d4 + 3) hit points due to blood loss. The stirge can detach itself by spending 5 feet of its movement. It does so after it drains 10 hit points of blood from the target or the target dies. A creature, including the target, can use its action to detach the stirge.",none,0,Monster Manual (SRD)
stone-giant,huge,giant,neutral,Giant,17,126,7,40,0,0,0,0,14,60,0,0,0,23,6,15,2,20,5,10,0,12,1,9,-1,0,5,8,0,4,0,0,4,0,0,0,0,0,0,0,12,0,"darkvision 60 ft., passive Perception 14",Stone Camouflage. The giant has advantage on Dexterity (Stealth) checks made to hide in rocky terrain. | ,"Multiattack. The giant makes two greatclub attacks. | Greatclub. Melee Weapon Attack: +9 to hit, reach 15 ft., one target. Hit: 19 (3d8 + 6) bludgeoning damage. | Rock. Ranged Weapon Attack: +9 to hit, range 60/240 ft., one target. Hit: 28 (4d10 + 6) bludgeoning damage. If the target is a creature, it must succeed on a DC 17 Strength saving throw or be knocked prone. | RE",none,0,Monster Manual (SRD)
stone-golem,large,construct,unaligned,understands the languages of its creator but can't speak,17,178,10,30,0,0,0,0,10,120,0,0,0,22,6,9,-1,20,5,3,-4,11,0,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 120 ft., passive Perception 10",Immutable Form. The golem is immune to any spell or effect that would alter its form. | Magic Resistance. The golem has advantage on saving throws against spells and other magical effects. | Magic Weapons. The golem's weapon attacks are magical. | ,"Multiattack. The golem makes two slam attacks. | Slam. Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 19 (3d8 + 6) bludgeoning damage. | Slow (Recharge 5-6). The golem targets one or more creatures it can see within 10 feet of it. Each target must make a DC 17 Wisdom saving throw against this magic. On a failed save, a target can't use reactions, its speed is halved, and it can't make more than one attack on its turn. In addition, the target can take either an action or a bonus action on its turn, not both. These effects last for 1 minute. A target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",none,0,Monster Manual (SRD)
storm-giant,huge,giant,chaotic good,"Common, Giant",16,230,13,50,50,0,0,0,19,0,0,0,0,29,9,14,2,20,5,16,3,18,4,18,4,14,0,10,0,9,9,8,9,0,0,0,0,8,0,0,14,0,passive Perception 19,"Amphibious. The giant can breathe air and water. | Innate Spellcasting. The giant's innate spellcasting ability is Charisma (spell save DC 17). It can innately cast the following spells, requiring no material components: | At will: detect magic, feather fall, levitate, light | 3/day each: control weather, water breathing | ","Multiattack. The giant makes two greatsword attacks. | Greatsword. Melee Weapon Attack: +14 to hit, reach 10 ft., one target. Hit: 30 (6d6 + 9) slashing damage. | Rock. Ranged Weapon Attack: +14 to hit, range 60/240 ft., one target. Hit: 35 (4d12 + 9) bludgeoning damage. | Lightning Strike (Recharge 5-6). The giant hurls a magical lightning bolt at a point it can see within 500 feet of it. Each creature within 10 feet of that point must make a DC 17 Dexterity saving throw, taking 54 (12d8) lightning damage on a failed save, or half as much damage on a successful one.",none,0,Monster Manual (SRD)
succubus,medium,fiend (shapechanger),neutral evil,"Abyssal, Common, Infernal, telepathy 60 ft.",15,66,4,30,0,60,0,0,15,60,0,0,0,8,-1,17,3,13,1,15,2,12,1,20,5,0,0,0,0,0,0,0,5,7,9,5,9,0,0,0,0,0,"darkvision 60 ft., passive Perception 15","Telepathic Bond. The fiend ignores the range restriction on its telepathy when communicating with a creature it has charmed. The two don't even need to be on the same plane of existence. | Shapechanger. The fiend can use its action to polymorph into a Small or Medium humanoid, or back into its true form. Without wings, the fiend loses its flying speed. Other than its size and speed, its statistics are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies. | ","Claw (Fiend Form Only). Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) slashing damage. | Charm. One humanoid the fiend can see within 30 feet of it must succeed on a DC 15 Wisdom saving throw or be magically charmed for 1 day. The charmed target obeys the fiend's verbal or telepathic commands. If the target suffers any harm or receives a suicidal command, it can repeat the saving throw, ending the effect on a success. If the target successfully saves against the effect, or if the effect on it ends, the target is immune to this fiend's Charm for the next 24 hours. The fiend can have only one target charmed at a time. If it charms another, the effect on the previous target ends. | Draining Kiss. The fiend kisses a creature charmed by it or a willing creature. The target must make a DC 15 Constitution saving throw against this magic, taking 32 (5d10 + 5) psychic damage on a failed save, or half as much damage on a successful one. The target's hit point maximum is reduced by an amount equal to the damage taken. This reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0. | Etherealness. The fiend magically enters the Ethereal Plane from the Material Plane, or vice versa.",none,0,Monster Manual (SRD)
